## 1.1.1
## assembly	: /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/genomes/CCFEE_5748.Exophiala.sideris.sorted.fasta
## coverage	 bam0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/bam/CCFEE_5748.Exophiala.sideris.remap.bam
## taxonomy	 tax0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/taxonomy/CCFEE_5748.Exophiala.sideris.diamond.tab.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
scaffold_11	77863	0.5058	0	111.6533	Eukaryota	741.1	0	Ascomycota	741.1	0	Chaetothyriales	741.1	0	Herpotrichiellaceae	741.1	0	Rhinocladiella	741.1	0	Rhinocladiella mackenziei	741.1	0
scaffold_12	55634	0.5084	0	113.4386	Eukaryota	1090.8000000000002	0	Ascomycota	1090.8000000000002	0	Chaetothyriales	1090.8000000000002	0	Herpotrichiellaceae	1090.8000000000002	0	Exophiala	1090.8000000000002	0	Exophiala sideris	1090.8000000000002	0
scaffold_13	54430	0.5104	0	115.0762	Eukaryota	1877.1	0	Ascomycota	1877.1	0	Chaetothyriales	1877.1	0	Herpotrichiellaceae	1877.1	0	Exophiala	1877.1	0	Exophiala sideris	1877.1	0
scaffold_14	35648	0.4938	0	110.8145	Eukaryota	969.1	0	Ascomycota	969.1	0	Chaetothyriales	969.1	0	Herpotrichiellaceae	969.1	0	Exophiala	969.1	0	Exophiala sideris	969.1	0
scaffold_15	33974	0.4864	0	112.4716	Eukaryota	562.4	0	Ascomycota	562.4	0	Chaetothyriales	562.4	0	Herpotrichiellaceae	562.4	0	Fonsecaea	562.4	0	Fonsecaea pedrosoi	562.4	0
scaffold_16	31941	0.4971	0	109.3295	Eukaryota	797.7	0	Ascomycota	797.7	0	Chaetothyriales	797.7	0	Herpotrichiellaceae	797.7	0	Rhinocladiella	797.7	0	Rhinocladiella mackenziei	797.7	0
scaffold_17	30809	0.4878	0	108.7448	Eukaryota	961.8	0	Ascomycota	961.8	0	Ascomycota-undef	961.8	0	Myxotrichaceae	961.8	0	Oidiodendron	961.8	0	Oidiodendron maius	961.8	0
scaffold_18	30360	0.493	97	110.0162	Eukaryota	551.6	0	Ascomycota	551.6	0	Chaetothyriales	551.6	0	Herpotrichiellaceae	551.6	0	Fonsecaea	551.6	0	Fonsecaea pedrosoi	551.6	0
scaffold_19	28021	0.4947	0	108.6493	Eukaryota	322.8	0	Ascomycota	322.8	0	Chaetothyriales	322.8	0	Herpotrichiellaceae	322.8	0	Exophiala	322.8	0	Exophiala oligosperma	322.8	0
scaffold_20	18476	0.5152	0	117.5848	Eukaryota	528.5	0	Ascomycota	528.5	0	Chaetothyriales	528.5	0	Herpotrichiellaceae	528.5	0	Capronia	528.5	0	Capronia coronata	528.5	0
scaffold_21	16807	0.4997	0	114.4911	Eukaryota	539.2	0	Ascomycota	539.2	0	Chaetothyriales	539.2	0	Herpotrichiellaceae	539.2	0	Exophiala	539.2	0	Exophiala xenobiotica	539.2	0
scaffold_22	16619	0.5166	0	110.1699	Eukaryota	959.5	0	Ascomycota	959.5	0	Chaetothyriales	959.5	0	Herpotrichiellaceae	959.5	0	Exophiala	959.5	0	Exophiala sideris	959.5	0
scaffold_23	13610	0.5157	0	344.8877	Eukaryota	1449.9	0	Ascomycota	1449.9	0	Chaetothyriales	1449.9	0	Herpotrichiellaceae	1449.9	0	Exophiala	1449.9	0	Exophiala sideris	1449.9	0
scaffold_24	13030	0.498	0	107.2233	Eukaryota	1024.2	0	Ascomycota	1024.2	0	Chaetothyriales	1024.2	0	Herpotrichiellaceae	1024.2	0	Exophiala	1024.2	0	Exophiala sideris	1024.2	0
scaffold_25	12455	0.4862	0	216.0251	Eukaryota	461.8	0	Ascomycota	461.8	0	Chaetothyriales	461.8	0	Herpotrichiellaceae	461.8	0	Rhinocladiella	461.8	0	Rhinocladiella mackenziei	461.8	0
scaffold_26	11646	0.5065	0	111.1022	Eukaryota	711.0	0	Ascomycota	711.0	0	Chaetothyriales	711.0	0	Herpotrichiellaceae	711.0	0	Rhinocladiella	711.0	0	Rhinocladiella mackenziei	711.0	0
scaffold_27	11437	0.5028	0	112.4658	Eukaryota	507.3	0	Ascomycota	507.3	0	Chaetothyriales	507.3	0	Herpotrichiellaceae	507.3	0	Exophiala	507.3	0	Exophiala oligosperma	507.3	0
scaffold_28	11307	0.5128	0	111.6233	Eukaryota	296.2	0	Ascomycota	296.2	0	Onygenales	296.2	0	Ajellomycetaceae	296.2	0	Histoplasma	296.2	0	Histoplasma capsulatum	296.2	0
scaffold_29	11302	0.4761	0	105.8629	Eukaryota	595.5	0	Ascomycota	595.5	0	Chaetothyriales	595.5	0	Herpotrichiellaceae	595.5	0	Exophiala	595.5	0	Exophiala sideris	595.5	0
scaffold_30	10924	0.4496	0	108.3626	Eukaryota	451.1	0	Ascomycota	451.1	0	Chaetothyriales	451.1	0	Herpotrichiellaceae	451.1	0	Fonsecaea	451.1	0	Fonsecaea pedrosoi	451.1	0
scaffold_31	10892	0.4971	0	156.3253	Eukaryota	874.4	0	Ascomycota	874.4	0	Chaetothyriales	874.4	0	Herpotrichiellaceae	874.4	0	Exophiala	874.4	0	Exophiala sideris	874.4	0
scaffold_32	10298	0.2431	0	806.0475	Eukaryota	1112.1	0	Ascomycota	1112.1	0	Chaetothyriales	1112.1	0	Herpotrichiellaceae	1112.1	0	Exophiala	1112.1	0	Exophiala dermatitidis	1112.1	0
scaffold_33	10055	0.5026	0	113.1637	Eukaryota	671.3	0	Ascomycota	671.3	0	Chaetothyriales	671.3	0	Herpotrichiellaceae	671.3	0	Rhinocladiella	671.3	0	Rhinocladiella mackenziei	671.3	0
scaffold_34	9536	0.4475	0	103.019	Eukaryota	1207.6000000000001	0	Ascomycota	1207.6000000000001	0	Chaetothyriales	1207.6000000000001	0	Herpotrichiellaceae	1207.6000000000001	0	Exophiala	1207.6000000000001	0	Exophiala sideris	1207.6000000000001	0
scaffold_35	8295	0.4903	0	106.0385	Eukaryota	399.5	0	Ascomycota	399.5	0	Chaetothyriales	399.5	0	Herpotrichiellaceae	399.5	0	Exophiala	399.5	0	Exophiala sideris	399.5	0
scaffold_36	7406	0.4997	194	226.3218	Eukaryota	1168.7	0	Ascomycota	1168.7	0	Eurotiales	1168.7	0	Aspergillaceae	1168.7	0	Penicillium	1168.7	0	Penicillium nalgiovense	1168.7	0
scaffold_37	6757	0.4009	0	120.5614	Eukaryota	327.0	0	Ascomycota	327.0	0	Chaetothyriales	327.0	0	Herpotrichiellaceae	327.0	0	Capronia	327.0	0	Capronia coronata	327.0	0
scaffold_38	6097	0.3533	0	119.8086	Eukaryota	686.0	0	Ascomycota	686.0	0	Chaetothyriales	686.0	0	Herpotrichiellaceae	686.0	0	Exophiala	686.0	0	Exophiala sideris	686.0	0
scaffold_39	5823	0.3272	0	187.8661	Eukaryota	436.8	0	Ascomycota	436.8	0	Chaetothyriales	436.8	0	Herpotrichiellaceae	436.8	0	Exophiala	436.8	0	Exophiala sideris	436.8	0
scaffold_40	5748	0.4864	197	211.9785	Eukaryota	635.1	0	Ascomycota	635.1	0	Chaetothyriales	635.1	0	Herpotrichiellaceae	635.1	0	Fonsecaea	635.1	0	Fonsecaea pedrosoi	635.1	0
scaffold_41	5613	0.2606	0	1904.6458	Eukaryota	440.7	0	Ascomycota	440.7	0	Chaetothyriales	440.7	0	Herpotrichiellaceae	440.7	0	Exophiala	440.7	0	Exophiala dermatitidis	440.7	0
scaffold_42	5434	0.4827	0	110.6491	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_43	5224	0.5402	0	108.042	Eukaryota	339.0	0	Ascomycota	339.0	0	Glomerellales	339.0	0	Glomerellaceae	339.0	0	Colletotrichum	339.0	0	Colletotrichum higginsianum	339.0	0
scaffold_44	4689	0.5042	98	213.5203	Eukaryota	671.8	0	Ascomycota	671.8	0	Chaetothyriales	671.8	0	Herpotrichiellaceae	671.8	0	Rhinocladiella	671.8	0	Rhinocladiella mackenziei	671.8	0
scaffold_45	4552	0.4143	0	327.1192	Eukaryota	178.3	0	Ascomycota	178.3	0	Chaetothyriales	178.3	0	Herpotrichiellaceae	178.3	0	Cladophialophora	178.3	0	Cladophialophora immunda	178.3	0
scaffold_46	4338	0.3276	0	53.3195	Eukaryota	702.2	0	Eukaryota-undef	702.2	0	Eukaryota-undef	702.2	0	Eukaryota-undef	702.2	0	Eukaryota-undef	702.2	0	fungal sp. No.11243	702.2	0
scaffold_47	4108	0.4236	0	649.0174	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_48	4045	0.4944	0	216.0547	Eukaryota	424.1	0	Ascomycota	424.1	0	Chaetothyriales	424.1	0	Herpotrichiellaceae	424.1	0	Rhinocladiella	424.1	0	Rhinocladiella mackenziei	424.1	0
scaffold_49	3776	0.397	0	80.7014	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_50	3741	0.3296	0	68.3208	Eukaryota	221.1	0	Ascomycota	221.1	0	Chaetothyriales	221.1	0	Herpotrichiellaceae	221.1	0	Exophiala	221.1	0	Exophiala spinifera	221.1	0
scaffold_51	3669	0.4824	0	111.2659	Eukaryota	209.9	0	Ascomycota	209.9	0	Chaetothyriales	209.9	0	Herpotrichiellaceae	209.9	0	Capronia	209.9	0	Capronia epimyces	209.9	0
scaffold_52	3625	0.2921	0	1029.2076	Eukaryota	939.9	0	Ascomycota	939.9	0	Chaetothyriales	939.9	0	Herpotrichiellaceae	939.9	0	Exophiala	939.9	0	Exophiala dermatitidis	939.9	0
scaffold_53	3505	0.5016	0	182.8664	Eukaryota	550.8	0	Ascomycota	550.8	0	Chaetothyriales	550.8	0	Herpotrichiellaceae	550.8	0	Fonsecaea	550.8	0	Fonsecaea multimorphosa	550.8	0
scaffold_54	3346	0.4952	0	215.8646	Eukaryota	230.3	0	Ascomycota	230.3	0	Chaetothyriales	230.3	0	Herpotrichiellaceae	230.3	0	Exophiala	230.3	0	Exophiala oligosperma	230.3	0
scaffold_55	3344	0.3741	0	118.9971	Eukaryota	295.4	0	Eukaryota-undef	295.4	0	Eukaryota-undef	295.4	0	Eukaryota-undef	295.4	0	Eukaryota-undef	295.4	0	fungal sp. No.11243	295.4	0
scaffold_56	3321	0.5309	0	435.7021	Eukaryota	220.7	0	Ascomycota	220.7	0	Ascomycota-undef	220.7	0	Ascomycota-undef	220.7	0	Scytalidium	220.7	0	Scytalidium lignicola	220.7	0
scaffold_57	3210	0.5184	0	114.8146	Eukaryota	875.9000000000001	0	Ascomycota	875.9000000000001	0	Chaetothyriales	875.9000000000001	0	Herpotrichiellaceae	875.9000000000001	0	Exophiala	875.9000000000001	0	Exophiala sideris	875.9000000000001	0
scaffold_58	3179	0.4876	0	213.168	Eukaryota	319.3	0	Ascomycota	319.3	0	Chaetothyriales	319.3	0	Herpotrichiellaceae	319.3	0	Rhinocladiella	319.3	0	Rhinocladiella mackenziei	319.3	0
scaffold_59	3140	0.5971	0	1064.3726	Bacteria	479.9	0	Proteobacteria	479.9	0	Rickettsiales	479.9	0	Rickettsiaceae	479.9	0	Rickettsiaceae-undef	479.9	0	Rickettsiaceae bacterium	479.9	0
scaffold_60	3094	0.4819	0	206.5647	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_61	2996	0.5117	0	806.7189	Eukaryota	620.2	0	Ascomycota	620.2	0	Chaetothyriales	620.2	0	Herpotrichiellaceae	620.2	0	Exophiala	620.2	0	Exophiala sideris	620.2	0
scaffold_62	2816	0.2979	0	1738.2823	Eukaryota	141.4	0	Ascomycota	141.4	0	Chaetothyriales	141.4	0	Herpotrichiellaceae	141.4	0	Exophiala	141.4	0	Exophiala dermatitidis	141.4	0
scaffold_63	2745	0.4226	0	180.8193	Eukaryota	824.3	0	Ascomycota	824.3	0	Chaetothyriales	824.3	0	Herpotrichiellaceae	824.3	0	Exophiala	824.3	0	Exophiala sideris	824.3	0
scaffold_64	2715	0.4759	0	209.1867	Eukaryota	629.8	0	Ascomycota	629.8	0	Chaetothyriales	629.8	0	Herpotrichiellaceae	629.8	0	Exophiala	629.8	0	Exophiala sideris	629.8	0
scaffold_65	2609	0.5149	94	898.4585	Eukaryota	391.3	0	Ascomycota	391.3	0	Chaetothyriales	391.3	0	Herpotrichiellaceae	391.3	0	Capronia	391.3	0	Capronia coronata	391.3	0
scaffold_66	2445	0.4806	0	103.5531	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_67	2424	0.46	0	647.7895	Eukaryota	1070.8	0	Eukaryota-undef	1070.8	0	Eukaryota-undef	1070.8	0	Eukaryota-undef	1070.8	0	Eukaryota-undef	1070.8	0	fungal sp. No.11243	1070.8	0
scaffold_68	2349	0.5172	0	97.5657	Eukaryota	188.7	0	Ascomycota	188.7	0	Chaetothyriales	188.7	0	Herpotrichiellaceae	188.7	0	Exophiala	188.7	0	Exophiala oligosperma	188.7	0
scaffold_69	2311	0.3769	0	166.5054	Eukaryota	637.9	0	Eukaryota-undef	637.9	0	Eukaryota-undef	637.9	0	Eukaryota-undef	637.9	0	Eukaryota-undef	637.9	0	fungal sp. No.11243	637.9	0
scaffold_70	2253	0.4785	0	123.2835	Eukaryota	214.2	0	Ascomycota	214.2	0	Verrucariales	214.2	0	Verrucariaceae	214.2	0	Endocarpon	214.2	0	Endocarpon pusillum	214.2	0
scaffold_71	2181	0.2444	0	82.0966	Eukaryota	164.9	0	Ascomycota	164.9	0	Hypocreales	164.9	0	Clavicipitaceae	164.9	0	Metarhizium	164.9	0	Metarhizium anisopliae	164.9	0
scaffold_72	2046	0.5523	0	217.1275	Eukaryota	703.7	0	Ascomycota	703.7	0	Chaetothyriales	703.7	0	Herpotrichiellaceae	703.7	0	Exophiala	703.7	0	Exophiala oligosperma	703.7	0
scaffold_73	1983	0.475	0	427.0445	Eukaryota	174.9	0	Ascomycota	174.9	0	Chaetothyriales	174.9	0	Herpotrichiellaceae	174.9	0	Capronia	174.9	0	Capronia coronata	174.9	0
scaffold_74	1965	0.4824	0	102.1877	Eukaryota	185.7	0	Ascomycota	185.7	0	Chaetothyriales	185.7	0	Herpotrichiellaceae	185.7	0	Rhinocladiella	185.7	0	Rhinocladiella mackenziei	185.7	0
scaffold_75	1957	0.4921	0	213.0759	Eukaryota	461.8	0	Ascomycota	461.8	0	Chaetothyriales	461.8	0	Herpotrichiellaceae	461.8	0	Cladophialophora	461.8	0	Cladophialophora psammophila	461.8	0
scaffold_76	1931	0.4817	96	1092.579	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_77	1886	0.4443	0	590.5912	Eukaryota	840.9	0	Eukaryota-undef	840.9	0	Eukaryota-undef	840.9	0	Eukaryota-undef	840.9	0	Eukaryota-undef	840.9	0	fungal sp. No.11243	840.9	0
scaffold_78	1885	0.5406	0	223.0874	Eukaryota	133.3	0	Ascomycota	133.3	0	Chaetothyriales	133.3	0	Herpotrichiellaceae	133.3	0	Rhinocladiella	133.3	0	Rhinocladiella mackenziei	133.3	0
scaffold_79	1814	0.4961	0	1089.3473	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_80	1789	0.1962	0	2023.9665	Eukaryota	505.4	0	Ascomycota	505.4	0	Chaetothyriales	505.4	0	Herpotrichiellaceae	505.4	0	Exophiala	505.4	0	Exophiala dermatitidis	505.4	0
scaffold_81	1770	0.3237	0	83.6084	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_82	1723	0.2513	0	86.1349	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_83	1713	0.5155	0	203.3638	Eukaryota	278.5	0	Ascomycota	278.5	0	Chaetothyriales	278.5	0	Herpotrichiellaceae	278.5	0	Rhinocladiella	278.5	0	Rhinocladiella mackenziei	278.5	0
scaffold_84	1674	0.494	0	206.4989	Eukaryota	229.2	0	Ascomycota	229.2	0	Chaetothyriales	229.2	0	Herpotrichiellaceae	229.2	0	Rhinocladiella	229.2	0	Rhinocladiella mackenziei	229.2	0
scaffold_85	1637	0.4911	0	589.7645	Eukaryota	153.3	0	Ascomycota	153.3	0	Chaetothyriales	153.3	0	Herpotrichiellaceae	153.3	0	Capronia	153.3	0	Capronia coronata	153.3	0
scaffold_86	1544	0.4598	0	262.9374	Eukaryota	313.5	0	Ascomycota	313.5	0	Verrucariales	313.5	0	Verrucariaceae	313.5	0	Endocarpon	313.5	0	Endocarpon pusillum	313.5	0
scaffold_87	1539	0.4958	0	183.0484	Eukaryota	377.9	0	Ascomycota	377.9	0	Chaetothyriales	377.9	0	Herpotrichiellaceae	377.9	0	Fonsecaea	377.9	0	Fonsecaea pedrosoi	377.9	0
scaffold_88	1534	0.3638	0	350.9048	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_89	1515	0.2904	0	1967.8821	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_90	1497	0.4649	0	225.7266	Eukaryota	685.6	0	Eukaryota-undef	685.6	0	Eukaryota-undef	685.6	0	Eukaryota-undef	685.6	0	Eukaryota-undef	685.6	0	fungal sp. No.11243	685.6	0
scaffold_91	1423	0.4062	0	101.4163	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_92	1354	0.5111	0	217.4449	Eukaryota	219.2	0	Streptophyta	219.2	0	Fabales	219.2	0	Fabaceae	219.2	0	Trifolium	219.2	0	Trifolium medium	219.2	0
scaffold_93	1354	0.5037	0	232.0455	Eukaryota	261.5	0	Eukaryota-undef	261.5	0	Peronosporales	261.5	0	Peronosporaceae	261.5	0	Phytophthora	261.5	0	Phytophthora ramorum	261.5	0
scaffold_94	1308	0.2821	0	88.5254	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_95	1302	0.2642	0	86.4389	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_96	1288	0.4689	0	96.9166	Eukaryota	242.7	0	Ascomycota	242.7	0	Chaetothyriales	242.7	0	Herpotrichiellaceae	242.7	0	Exophiala	242.7	0	Exophiala sideris	242.7	0
scaffold_97	1207	0.4739	0	205.0862	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_98	1202	0.4509	0	215.8075	Eukaryota	204.5	0	Ascomycota	204.5	0	Chaetothyriales	204.5	0	Herpotrichiellaceae	204.5	0	Capronia	204.5	0	Capronia epimyces	204.5	0
scaffold_99	1173	0.5175	0	206.6969	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_100	1159	0.3287	0	140.7215	Eukaryota	175.6	0	Ascomycota	175.6	0	Helotiales	175.6	0	Helotiales-undef	175.6	0	Rhynchosporium	175.6	0	Rhynchosporium commune	175.6	0
scaffold_101	1145	0.5424	0	202.5021	Eukaryota	628.6	0	Ascomycota	628.6	0	Chaetothyriales	628.6	0	Herpotrichiellaceae	628.6	0	Exophiala	628.6	0	Exophiala sideris	628.6	0
scaffold_102	1044	0.295	0	99.4142	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_103	1033	0.3195	0	127.1289	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_104	1029	0.4791	0	195.6888	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_105	1011	0.545	0	211.1847	Eukaryota	169.9	0	Ascomycota	169.9	0	Chaetothyriales	169.9	0	Herpotrichiellaceae	169.9	0	Exophiala	169.9	0	Exophiala sideris	169.9	0
scaffold_106	999	0.2402	0	138.9472	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_107	995	0.5035	0	356.7828	Eukaryota	259.2	0	Ascomycota	259.2	0	Chaetothyriales	259.2	0	Herpotrichiellaceae	259.2	0	Exophiala	259.2	0	Exophiala spinifera	259.2	0
scaffold_108	985	0.2112	0	255.4661	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_109	972	0.4866	0	205.7116	Eukaryota	444.9	0	Ascomycota	444.9	0	Chaetothyriales	444.9	0	Herpotrichiellaceae	444.9	0	Exophiala	444.9	0	Exophiala sideris	444.9	0
scaffold_110	972	0.4835	0	203.3872	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_111	947	0.4805	0	194.1435	Eukaryota	392.9	0	Ascomycota	392.9	0	Chaetothyriales	392.9	0	Herpotrichiellaceae	392.9	0	Cladophialophora	392.9	0	Cladophialophora psammophila	392.9	0
scaffold_112	937	0.4824	0	112.1231	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_113	931	0.4522	0	193.2331	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_114	930	0.5731	0	314.4553	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_115	899	0.4894	0	837.6713	Eukaryota	224.2	0	Ascomycota	224.2	0	Chaetothyriales	224.2	0	Herpotrichiellaceae	224.2	0	Capronia	224.2	0	Capronia epimyces	224.2	0
scaffold_116	896	0.548	0	208.0308	Eukaryota	204.5	0	Ascomycota	204.5	0	Chaetothyriales	204.5	0	Herpotrichiellaceae	204.5	0	Exophiala	204.5	0	Exophiala sideris	204.5	0
scaffold_117	876	0.5091	0	214.7148	Eukaryota	152.5	0	Ascomycota	152.5	0	Chaetothyriales	152.5	0	Herpotrichiellaceae	152.5	0	Fonsecaea	152.5	0	Fonsecaea pedrosoi	152.5	0
scaffold_118	874	0.5812	0	752.8982	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_119	862	0.3619	0	89.4432	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_120	841	0.5006	0	185.2001	Eukaryota	387.1	0	Ascomycota	387.1	0	Chaetothyriales	387.1	0	Herpotrichiellaceae	387.1	0	Exophiala	387.1	0	Exophiala oligosperma	387.1	0
scaffold_121	835	0.2994	0	1388.074	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
