## 1.1.1
## assembly	: /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/genomes/CCFEE_6328.Exophiala.sideris.sorted.fasta
## coverage	 bam0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/bam/CCFEE_6328.Exophiala.sideris.remap.bam
## taxonomy	 tax0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/taxonomy/CCFEE_6328.Exophiala.sideris.diamond.tab.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
scaffold_69	2144	0.4767	0	4518.8517	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_70	2046	0.5523	0	881.8498	Eukaryota	703.7	0	Ascomycota	703.7	0	Chaetothyriales	703.7	0	Herpotrichiellaceae	703.7	0	Exophiala	703.7	0	Exophiala oligosperma	703.7	0
scaffold_71	2040	0.2672	0	751.0047	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_72	2008	0.4622	0	1832.1532	Eukaryota	914.1	0	Eukaryota-undef	914.1	0	Eukaryota-undef	914.1	0	Eukaryota-undef	914.1	0	Eukaryota-undef	914.1	0	fungal sp. No.11243	914.1	0
scaffold_73	1991	0.4844	96	4121.4134	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_74	1983	0.4917	0	1961.6673	Eukaryota	201.8	0	Ascomycota	201.8	0	Chaetothyriales	201.8	0	Herpotrichiellaceae	201.8	0	Capronia	201.8	0	Capronia coronata	201.8	0
scaffold_75	1957	0.4921	0	857.5571	Eukaryota	461.8	0	Ascomycota	461.8	0	Chaetothyriales	461.8	0	Herpotrichiellaceae	461.8	0	Cladophialophora	461.8	0	Cladophialophora psammophila	461.8	0
scaffold_76	1931	0.3845	95	1999.3692	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_77	1885	0.5406	0	904.2782	Eukaryota	133.3	0	Ascomycota	133.3	0	Chaetothyriales	133.3	0	Herpotrichiellaceae	133.3	0	Rhinocladiella	133.3	0	Rhinocladiella mackenziei	133.3	0
scaffold_78	1851	0.4895	0	444.1416	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_79	1803	0.4753	0	1583.5702	Eukaryota	169.1	0	Ascomycota	169.1	0	Chaetothyriales	169.1	0	Herpotrichiellaceae	169.1	0	Exophiala	169.1	0	Exophiala spinifera	169.1	0
scaffold_80	1789	0.1962	0	3411.6342	Eukaryota	505.4	0	Ascomycota	505.4	0	Chaetothyriales	505.4	0	Herpotrichiellaceae	505.4	0	Exophiala	505.4	0	Exophiala dermatitidis	505.4	0
scaffold_81	1770	0.3237	0	380.7662	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_82	1760	0.3585	0	367.813	Eukaryota	578.6	0	Eukaryota-undef	578.6	0	Eukaryota-undef	578.6	0	Eukaryota-undef	578.6	0	Eukaryota-undef	578.6	0	fungal sp. No.11243	578.6	0
scaffold_83	1752	0.4897	0	920.3344	Eukaryota	229.2	0	Ascomycota	229.2	0	Chaetothyriales	229.2	0	Herpotrichiellaceae	229.2	0	Rhinocladiella	229.2	0	Rhinocladiella mackenziei	229.2	0
scaffold_84	1723	0.2513	0	397.4918	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_85	1713	0.5155	0	897.3092	Eukaryota	278.5	0	Ascomycota	278.5	0	Chaetothyriales	278.5	0	Herpotrichiellaceae	278.5	0	Rhinocladiella	278.5	0	Rhinocladiella mackenziei	278.5	0
scaffold_86	1621	0.4676	0	852.6955	Eukaryota	724.9000000000001	0	Eukaryota-undef	724.9000000000001	0	Eukaryota-undef	724.9000000000001	0	Eukaryota-undef	724.9000000000001	0	Eukaryota-undef	724.9000000000001	0	fungal sp. No.11243	724.9000000000001	0
scaffold_87	1544	0.4598	0	1028.6276	Eukaryota	313.5	0	Ascomycota	313.5	0	Verrucariales	313.5	0	Verrucariaceae	313.5	0	Endocarpon	313.5	0	Endocarpon pusillum	313.5	0
scaffold_88	1540	0.4922	0	727.147	Eukaryota	375.9	0	Ascomycota	375.9	0	Chaetothyriales	375.9	0	Herpotrichiellaceae	375.9	0	Fonsecaea	375.9	0	Fonsecaea pedrosoi	375.9	0
scaffold_89	1423	0.4062	0	410.0477	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_90	1354	0.5052	0	842.2382	Eukaryota	261.5	0	Eukaryota-undef	261.5	0	Peronosporales	261.5	0	Peronosporaceae	261.5	0	Phytophthora	261.5	0	Phytophthora ramorum	261.5	0
scaffold_91	1354	0.5118	0	824.6571	Eukaryota	219.2	0	Streptophyta	219.2	0	Fabales	219.2	0	Fabaceae	219.2	0	Cajanus	219.2	0	Cajanus cajan	219.2	0
scaffold_92	1326	0.3137	0	844.7107	Eukaryota	190.3	0	Ascomycota	190.3	0	Helotiales	190.3	0	Helotiales-undef	190.3	0	Rhynchosporium	190.3	0	Rhynchosporium commune	190.3	0
scaffold_93	1308	0.2821	0	345.5744	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_94	1302	0.2642	0	365.8804	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_95	1288	0.4689	0	402.5814	Eukaryota	242.7	0	Ascomycota	242.7	0	Chaetothyriales	242.7	0	Herpotrichiellaceae	242.7	0	Exophiala	242.7	0	Exophiala sideris	242.7	0
scaffold_96	1287	0.4872	0	698.2919	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_97	1286	0.4658	0	2530.6359	Eukaryota	604.0	0	Eukaryota-undef	604.0	0	Eukaryota-undef	604.0	0	Eukaryota-undef	604.0	0	Eukaryota-undef	604.0	0	fungal sp. No.11243	604.0	0
scaffold_98	1276	0.4788	0	1268.8144	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_99	1266	0.4676	0	2526.5928	Eukaryota	224.2	0	Ascomycota	224.2	0	Chaetothyriales	224.2	0	Herpotrichiellaceae	224.2	0	Capronia	224.2	0	Capronia epimyces	224.2	0
scaffold_100	1219	0.4545	0	852.3462	Eukaryota	204.5	0	Ascomycota	204.5	0	Chaetothyriales	204.5	0	Herpotrichiellaceae	204.5	0	Capronia	204.5	0	Capronia epimyces	204.5	0
scaffold_101	1207	0.4739	0	852.3512	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_102	1173	0.5175	0	805.3119	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_103	1115	0.4323	0	2201.1444	Eukaryota	502.3	0	Eukaryota-undef	502.3	0	Eukaryota-undef	502.3	0	Eukaryota-undef	502.3	0	Eukaryota-undef	502.3	0	fungal sp. No.11243	502.3	0
scaffold_104	1107	0.486	0	587.5623	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_105	1052	0.3641	0	321.9852	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_106	1044	0.295	0	385.4802	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_107	1010	0.403	0	386.2563	Eukaryota	334.0	0	Ascomycota	334.0	0	Chaetothyriales	334.0	0	Herpotrichiellaceae	334.0	0	Exophiala	334.0	0	Exophiala sideris	334.0	0
scaffold_108	991	0.4662	0	1346.7303	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_109	990	0.4939	0	2472.7018	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_110	972	0.4866	0	846.9407	Eukaryota	444.9	0	Ascomycota	444.9	0	Chaetothyriales	444.9	0	Herpotrichiellaceae	444.9	0	Exophiala	444.9	0	Exophiala sideris	444.9	0
scaffold_111	972	0.4835	0	837.7207	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_112	947	0.4794	0	874.6224	Eukaryota	395.2	0	Ascomycota	395.2	0	Chaetothyriales	395.2	0	Herpotrichiellaceae	395.2	0	Cladophialophora	395.2	0	Cladophialophora psammophila	395.2	0
scaffold_113	946	0.314	99	765.7746	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_114	931	0.4522	0	831.2958	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_115	876	0.5091	0	849.1214	Eukaryota	152.5	0	Ascomycota	152.5	0	Chaetothyriales	152.5	0	Herpotrichiellaceae	152.5	0	Fonsecaea	152.5	0	Fonsecaea pedrosoi	152.5	0
scaffold_116	863	0.4994	0	773.6442	Eukaryota	155.2	0	Ascomycota	155.2	0	Chaetothyriales	155.2	0	Herpotrichiellaceae	155.2	0	Fonsecaea	155.2	0	Fonsecaea erecta	155.2	0
scaffold_117	862	0.3619	0	386.7835	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_118	841	0.5006	0	781.3945	Eukaryota	387.1	0	Ascomycota	387.1	0	Chaetothyriales	387.1	0	Herpotrichiellaceae	387.1	0	Exophiala	387.1	0	Exophiala oligosperma	387.1	0
scaffold_119	834	0.5	0	3934.896	Eukaryota	290.4	0	Ascomycota	290.4	0	Chaetothyriales	290.4	0	Herpotrichiellaceae	290.4	0	Capronia	290.4	0	Capronia coronata	290.4	0
scaffold_120	801	0.5668	0	803.8079	Eukaryota	538.9	0	Ascomycota	538.9	0	Chaetothyriales	538.9	0	Herpotrichiellaceae	538.9	0	Exophiala	538.9	0	Exophiala sideris	538.9	0
scaffold_121	781	0.5083	0	1164.3326	Eukaryota	259.2	0	Ascomycota	259.2	0	Chaetothyriales	259.2	0	Herpotrichiellaceae	259.2	0	Exophiala	259.2	0	Exophiala spinifera	259.2	0
