## 1.1.1
## assembly	: /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/genomes/CCFEE_6327.Exophiala.oligosperma.sorted.fasta
## coverage	 bam0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/bam/CCFEE_6327.Exophiala.oligosperma.remap.bam
## taxonomy	 tax0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/taxonomy/CCFEE_6327.Exophiala.oligosperma.diamond.tab.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
scaffold_36	9498	0.3382	0	47.967	Eukaryota	815.8	0	Eukaryota-undef	815.8	0	Eukaryota-undef	815.8	0	Eukaryota-undef	815.8	0	Eukaryota-undef	815.8	0	fungal sp. No.11243	815.8	0
scaffold_37	8998	0.4771	0	76.2915	Eukaryota	503.0	0	Ascomycota	503.0	0	Chaetothyriales	503.0	0	Herpotrichiellaceae	503.0	0	Exophiala	503.0	0	Exophiala oligosperma	503.0	0
scaffold_38	7447	0.4891	0	80.2922	Eukaryota	426.8	0	Ascomycota	426.8	0	Chaetothyriales	426.8	0	Herpotrichiellaceae	426.8	0	Exophiala	426.8	0	Exophiala oligosperma	426.8	0
scaffold_39	7438	0.2669	0	64.0684	Eukaryota	273.1	0	Ascomycota	273.1	0	Chaetothyriales	273.1	0	Herpotrichiellaceae	273.1	0	Exophiala	273.1	0	Exophiala spinifera	273.1	0
scaffold_40	7059	0.5093	0	103.4882	Eukaryota	883.6	0	Ascomycota	883.6	0	Chaetothyriales	883.6	0	Herpotrichiellaceae	883.6	0	Exophiala	883.6	0	Exophiala spinifera	883.6	0
scaffold_41	6504	0.4716	0	99.192	Eukaryota	584.7	0	Ascomycota	584.7	0	Chaetothyriales	584.7	0	Herpotrichiellaceae	584.7	0	Exophiala	584.7	0	Exophiala oligosperma	584.7	0
scaffold_42	6389	0.2903	0	63.9194	Eukaryota	342.0	0	Ascomycota	342.0	0	Chaetothyriales	342.0	0	Herpotrichiellaceae	342.0	0	Capronia	342.0	0	Capronia epimyces	342.0	0
scaffold_43	6263	0.5229	0	766.4039	Eukaryota	861.3	0	Ascomycota	861.3	0	Verrucariales	861.3	0	Verrucariaceae	861.3	0	Endocarpon	861.3	0	Endocarpon pusillum	861.3	0
scaffold_44	5649	0.3294	97	69.5497	Eukaryota	401.4	0	Ascomycota	401.4	0	Chaetothyriales	401.4	0	Herpotrichiellaceae	401.4	0	Capronia	401.4	0	Capronia epimyces	401.4	0
scaffold_45	5536	0.4733	0	99.6365	Eukaryota	522.3	0	Ascomycota	522.3	0	Chaetothyriales	522.3	0	Herpotrichiellaceae	522.3	0	Exophiala	522.3	0	Exophiala oligosperma	522.3	0
scaffold_46	5440	0.4943	0	123.9211	Eukaryota	714.5	0	Ascomycota	714.5	0	Chaetothyriales	714.5	0	Herpotrichiellaceae	714.5	0	Exophiala	714.5	0	Exophiala spinifera	714.5	0
scaffold_47	5411	0.4866	0	124.5852	Eukaryota	379.8	0	Ascomycota	379.8	0	Chaetothyriales	379.8	0	Herpotrichiellaceae	379.8	0	Exophiala	379.8	0	Exophiala oligosperma	379.8	0
scaffold_48	5094	0.4399	0	189.6058	Eukaryota	636.0	0	Ascomycota	636.0	0	Chaetothyriales	636.0	0	Herpotrichiellaceae	636.0	0	Capronia	636.0	0	Capronia epimyces	636.0	0
scaffold_49	4877	0.3562	0	89.0616	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_50	4517	0.3849	100	76.8632	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_51	4512	0.4767	0	148.5497	Eukaryota	515.4	0	Ascomycota	515.4	0	Chaetothyriales	515.4	0	Herpotrichiellaceae	515.4	0	Exophiala	515.4	0	Exophiala oligosperma	515.4	0
scaffold_52	4423	0.2557	0	469.9618	Eukaryota	436.4	0	Ascomycota	436.4	0	Chaetothyriales	436.4	0	Herpotrichiellaceae	436.4	0	Exophiala	436.4	0	Exophiala dermatitidis	436.4	0
scaffold_53	4391	0.499	0	87.2854	Eukaryota	678.3	0	Ascomycota	678.3	0	Chaetothyriales	678.3	0	Herpotrichiellaceae	678.3	0	Exophiala	678.3	0	Exophiala oligosperma	678.3	0
scaffold_54	3856	0.5213	0	108.9967	Eukaryota	664.8	0	Ascomycota	664.8	0	Chaetothyriales	664.8	0	Herpotrichiellaceae	664.8	0	Exophiala	664.8	0	Exophiala xenobiotica	664.8	0
scaffold_55	3851	0.5536	0	330.5446	Eukaryota	433.7	0	Ascomycota	433.7	0	Onygenales	433.7	0	Ajellomycetaceae	433.7	0	Histoplasma	433.7	0	Histoplasma capsulatum	433.7	0
scaffold_56	3840	0.4849	0	147.4167	Eukaryota	671.4000000000001	0	Ascomycota	671.4000000000001	0	Chaetothyriales	671.4000000000001	0	Herpotrichiellaceae	671.4000000000001	0	Exophiala	671.4000000000001	0	Exophiala oligosperma	671.4000000000001	0
scaffold_57	3697	0.488	0	102.2733	Eukaryota	650.6	0	Ascomycota	650.6	0	Chaetothyriales	650.6	0	Herpotrichiellaceae	650.6	0	Exophiala	650.6	0	Exophiala spinifera	650.6	0
scaffold_58	3488	0.4753	0	145.3855	Eukaryota	394.4	0	Ascomycota	394.4	0	Chaetothyriales	394.4	0	Herpotrichiellaceae	394.4	0	Exophiala	394.4	0	Exophiala oligosperma	394.4	0
scaffold_59	3449	0.4836	0	160.7173	Eukaryota	516.2	0	Ascomycota	516.2	0	Chaetothyriales	516.2	0	Herpotrichiellaceae	516.2	0	Exophiala	516.2	0	Exophiala sideris	516.2	0
scaffold_60	3405	0.3087	0	56.9337	Eukaryota	645.2	0	Ascomycota	645.2	0	Chaetothyriales	645.2	0	Herpotrichiellaceae	645.2	0	Exophiala	645.2	0	Exophiala spinifera	645.2	0
scaffold_61	3382	0.531	0	138.826	Eukaryota	1479.5	0	Ascomycota	1479.5	0	Chaetothyriales	1479.5	0	Herpotrichiellaceae	1479.5	0	Exophiala	1479.5	0	Exophiala oligosperma	1479.5	0
scaffold_62	3377	0.2585	0	494.3012	Eukaryota	555.1	0	Ascomycota	555.1	0	Chaetothyriales	555.1	0	Herpotrichiellaceae	555.1	0	Exophiala	555.1	0	Exophiala dermatitidis	555.1	0
scaffold_63	3332	0.4931	0	144.7851	Eukaryota	424.9	0	Ascomycota	424.9	0	Chaetothyriales	424.9	0	Herpotrichiellaceae	424.9	0	Exophiala	424.9	0	Exophiala oligosperma	424.9	0
scaffold_64	3149	0.4973	0	83.2524	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_65	3112	0.5151	0	169.3606	Eukaryota	451.1	0	Ascomycota	451.1	0	Chaetothyriales	451.1	0	Herpotrichiellaceae	451.1	0	Exophiala	451.1	0	Exophiala xenobiotica	451.1	0
scaffold_66	3107	0.4026	0	207.042	Eukaryota	444.1	0	Ascomycota	444.1	0	Hypocreales	444.1	0	Nectriaceae	444.1	0	Fusarium	444.1	0	Fusarium oxysporum	444.1	0
scaffold_67	3067	0.4956	0	80.7061	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_68	3058	0.4794	0	119.9843	Eukaryota	280.0	0	Ascomycota	280.0	0	Chaetothyriales	280.0	0	Herpotrichiellaceae	280.0	0	Exophiala	280.0	0	Exophiala oligosperma	280.0	0
scaffold_69	3054	0.2511	0	49.9454	Eukaryota	233.4	0	Ascomycota	233.4	0	Venturiales	233.4	0	Sympoventuriaceae	233.4	0	Verruconis	233.4	0	Verruconis gallopava	233.4	0
scaffold_70	3045	0.5132	99	160.1512	Eukaryota	246.9	0	Ascomycota	246.9	0	Chaetothyriales	246.9	0	Herpotrichiellaceae	246.9	0	Fonsecaea	246.9	0	Fonsecaea erecta	246.9	0
scaffold_71	3044	0.2224	0	73.4907	Eukaryota	245.7	0	Ascomycota	245.7	0	Chaetothyriales	245.7	0	Herpotrichiellaceae	245.7	0	Exophiala	245.7	0	Exophiala spinifera	245.7	0
scaffold_72	3015	0.3032	0	61.7758	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_73	2977	0.5089	0	137.8054	Eukaryota	238.4	0	Ascomycota	238.4	0	Chaetothyriales	238.4	0	Herpotrichiellaceae	238.4	0	Exophiala	238.4	0	Exophiala oligosperma	238.4	0
scaffold_74	2880	0.5004	98	146.3815	Eukaryota	301.2	0	Ascomycota	301.2	0	Chaetothyriales	301.2	0	Herpotrichiellaceae	301.2	0	Exophiala	301.2	0	Exophiala oligosperma	301.2	0
scaffold_75	2831	0.3787	0	83.5311	Eukaryota	434.5	0	Ascomycota	434.5	0	Chaetothyriales	434.5	0	Herpotrichiellaceae	434.5	0	Capronia	434.5	0	Capronia epimyces	434.5	0
scaffold_76	2764	0.5004	0	201.6379	Eukaryota	877.5	0	Ascomycota	877.5	0	Chaetothyriales	877.5	0	Herpotrichiellaceae	877.5	0	Exophiala	877.5	0	Exophiala oligosperma	877.5	0
scaffold_77	2637	0.4736	0	222.9938	Eukaryota	279.3	0	Ascomycota	279.3	0	Chaetothyriales	279.3	0	Cyphellophoraceae	279.3	0	Cyphellophora	279.3	0	Cyphellophora europaea	279.3	0
scaffold_78	2575	0.4746	0	144.8862	Eukaryota	203.8	0	Ascomycota	203.8	0	Chaetothyriales	203.8	0	Herpotrichiellaceae	203.8	0	Exophiala	203.8	0	Exophiala oligosperma	203.8	0
scaffold_79	2506	0.4996	0	157.1209	Eukaryota	143.3	0	Ascomycota	143.3	0	Chaetothyriales	143.3	0	Herpotrichiellaceae	143.3	0	Exophiala	143.3	0	Exophiala oligosperma	143.3	0
scaffold_80	2447	0.2852	0	76.9362	Eukaryota	200.7	0	Ascomycota	200.7	0	Venturiales	200.7	0	Sympoventuriaceae	200.7	0	Verruconis	200.7	0	Verruconis gallopava	200.7	0
scaffold_81	2403	0.4636	0	232.2283	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_82	2356	0.208	0	71.5638	Eukaryota	145.2	0	Ascomycota	145.2	0	Ascomycota-undef	145.2	0	Pseudeurotiaceae	145.2	0	Pseudogymnoascus	145.2	0	Pseudogymnoascus sp. VKM F-4520 (FW-2644)	145.2	0
scaffold_83	2343	0.49	0	162.601	Eukaryota	475.3	0	Ascomycota	475.3	0	Chaetothyriales	475.3	0	Herpotrichiellaceae	475.3	0	Exophiala	475.3	0	Exophiala oligosperma	475.3	0
scaffold_84	2310	0.4567	0	211.6368	Eukaryota	218.4	0	Ascomycota	218.4	0	Chaetothyriales	218.4	0	Herpotrichiellaceae	218.4	0	Exophiala	218.4	0	Exophiala oligosperma	218.4	0
scaffold_85	2262	0.4894	0	567.6288	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_86	2251	0.4136	0	113.3411	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_87	2109	0.5092	0	218.0632	Eukaryota	168.7	0	Ascomycota	168.7	0	Chaetothyriales	168.7	0	Herpotrichiellaceae	168.7	0	Exophiala	168.7	0	Exophiala oligosperma	168.7	0
scaffold_88	2104	0.4658	0	78.4984	Eukaryota	348.2	0	Ascomycota	348.2	0	Chaetothyriales	348.2	0	Herpotrichiellaceae	348.2	0	Exophiala	348.2	0	Exophiala oligosperma	348.2	0
scaffold_89	2047	0.5144	0	199.8529	Eukaryota	583.9	0	Ascomycota	583.9	0	Chaetothyriales	583.9	0	Herpotrichiellaceae	583.9	0	Exophiala	583.9	0	Exophiala oligosperma	583.9	0
scaffold_90	2035	0.4668	0	204.4865	Eukaryota	376.3	0	Ascomycota	376.3	0	Chaetothyriales	376.3	0	Herpotrichiellaceae	376.3	0	Exophiala	376.3	0	Exophiala oligosperma	376.3	0
scaffold_91	2031	0.5175	0	279.4971	Eukaryota	193.7	0	Ascomycota	193.7	0	Eurotiales	193.7	0	Aspergillaceae	193.7	0	Aspergillus	193.7	0	Aspergillus tanneri	193.7	0
scaffold_92	1990	0.4719	0	206.2984	Eukaryota	160.6	0	Ascomycota	160.6	0	Chaetothyriales	160.6	0	Herpotrichiellaceae	160.6	0	Exophiala	160.6	0	Exophiala sideris	160.6	0
scaffold_93	1951	0.5187	0	350.6056	Eukaryota	161.0	0	Ascomycota	161.0	0	Eurotiales	161.0	0	Aspergillaceae	161.0	0	Aspergillus	161.0	0	Aspergillus tanneri	161.0	0
scaffold_94	1949	0.4987	0	179.5688	Eukaryota	374.8	0	Ascomycota	374.8	0	Chaetothyriales	374.8	0	Herpotrichiellaceae	374.8	0	Exophiala	374.8	0	Exophiala oligosperma	374.8	0
scaffold_95	1907	0.4924	0	92.7024	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_96	1883	0.2655	0	401.7502	Eukaryota	146.7	0	Ascomycota	146.7	0	Chaetothyriales	146.7	0	Herpotrichiellaceae	146.7	0	Exophiala	146.7	0	Exophiala dermatitidis	146.7	0
scaffold_97	1848	0.4394	0	186.277	Eukaryota	477.6	0	Ascomycota	477.6	0	Chaetothyriales	477.6	0	Herpotrichiellaceae	477.6	0	Capronia	477.6	0	Capronia epimyces	477.6	0
scaffold_98	1795	0.4774	0	138.7766	Eukaryota	373.2	0	Ascomycota	373.2	0	Chaetothyriales	373.2	0	Herpotrichiellaceae	373.2	0	Cladophialophora	373.2	0	Cladophialophora immunda	373.2	0
scaffold_99	1758	0.4875	0	134.6778	Eukaryota	332.8	0	Ascomycota	332.8	0	Chaetothyriales	332.8	0	Herpotrichiellaceae	332.8	0	Exophiala	332.8	0	Exophiala oligosperma	332.8	0
scaffold_100	1690	0.4899	0	298.7883	Eukaryota	184.1	0	Ascomycota	184.1	0	Chaetothyriales	184.1	0	Herpotrichiellaceae	184.1	0	Exophiala	184.1	0	Exophiala oligosperma	184.1	0
scaffold_101	1681	0.4628	0	114.214	Eukaryota	179.1	0	Ascomycota	179.1	0	Chaetothyriales	179.1	0	Herpotrichiellaceae	179.1	0	Exophiala	179.1	0	Exophiala oligosperma	179.1	0
scaffold_102	1672	0.4743	0	225.7957	Eukaryota	200.3	0	Ascomycota	200.3	0	Chaetothyriales	200.3	0	Herpotrichiellaceae	200.3	0	Exophiala	200.3	0	Exophiala spinifera	200.3	0
scaffold_103	1639	0.5003	0	320.3424	Eukaryota	203.4	0	Ascomycota	203.4	0	Chaetothyriales	203.4	0	Herpotrichiellaceae	203.4	0	Exophiala	203.4	0	Exophiala spinifera	203.4	0
scaffold_104	1602	0.2372	0	392.5907	Eukaryota	617.1	0	Ascomycota	617.1	0	Chaetothyriales	617.1	0	Herpotrichiellaceae	617.1	0	Exophiala	617.1	0	Exophiala dermatitidis	617.1	0
scaffold_105	1581	0.4915	0	169.8138	Eukaryota	355.9	0	Ascomycota	355.9	0	Chaetothyriales	355.9	0	Herpotrichiellaceae	355.9	0	Exophiala	355.9	0	Exophiala oligosperma	355.9	0
scaffold_106	1558	0.5334	0	70.9176	Eukaryota	691.0	0	Ascomycota	691.0	0	Chaetothyriales	691.0	0	Herpotrichiellaceae	691.0	0	Exophiala	691.0	0	Exophiala oligosperma	691.0	0
scaffold_107	1554	0.4781	0	181.8133	Eukaryota	158.7	0	Ascomycota	158.7	0	Chaetothyriales	158.7	0	Herpotrichiellaceae	158.7	0	Exophiala	158.7	0	Exophiala oligosperma	158.7	0
scaffold_108	1494	0.5141	0	167.7928	Eukaryota	931.4	0	Ascomycota	931.4	0	Chaetothyriales	931.4	0	Herpotrichiellaceae	931.4	0	Exophiala	931.4	0	Exophiala oligosperma	931.4	0
scaffold_109	1473	0.4963	0	159.4692	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_110	1402	0.4579	0	157.0031	Eukaryota	586.6	0	Ascomycota	586.6	0	Chaetothyriales	586.6	0	Herpotrichiellaceae	586.6	0	Exophiala	586.6	0	Exophiala oligosperma	586.6	0
scaffold_111	1376	0.5749	0	731.0223	Eukaryota	479.9	0	Ascomycota	479.9	0	Chaetothyriales	479.9	0	Herpotrichiellaceae	479.9	0	Capronia	479.9	0	Capronia epimyces	479.9	0
scaffold_112	1354	0.5524	0	339.3389	Eukaryota	689.9	0	Ascomycota	689.9	0	Chaetothyriales	689.9	0	Herpotrichiellaceae	689.9	0	Exophiala	689.9	0	Exophiala sideris	689.9	0
scaffold_113	1346	0.503	0	162.5758	Eukaryota	780.0	0	Ascomycota	780.0	0	Chaetothyriales	780.0	0	Herpotrichiellaceae	780.0	0	Exophiala	780.0	0	Exophiala oligosperma	780.0	0
scaffold_114	1302	0.5008	0	154.6243	Eukaryota	418.7	0	Ascomycota	418.7	0	Chaetothyriales	418.7	0	Herpotrichiellaceae	418.7	0	Exophiala	418.7	0	Exophiala oligosperma	418.7	0
scaffold_115	1300	0.5362	0	169.2115	Eukaryota	468.0	0	Ascomycota	468.0	0	Chaetothyriales	468.0	0	Herpotrichiellaceae	468.0	0	Exophiala	468.0	0	Exophiala xenobiotica	468.0	0
scaffold_116	1289	0.5229	0	174.8857	Eukaryota	241.1	0	Ascomycota	241.1	0	Chaetothyriales	241.1	0	Herpotrichiellaceae	241.1	0	Exophiala	241.1	0	Exophiala oligosperma	241.1	0
scaffold_117	1280	0.5031	0	156.4972	Eukaryota	739.1999999999999	0	Ascomycota	739.1999999999999	0	Chaetothyriales	739.1999999999999	0	Herpotrichiellaceae	739.1999999999999	0	Exophiala	739.1999999999999	0	Exophiala oligosperma	739.1999999999999	0
scaffold_118	1261	0.4718	0	158.0586	Eukaryota	327.4	0	Ascomycota	327.4	0	Chaetothyriales	327.4	0	Herpotrichiellaceae	327.4	0	Exophiala	327.4	0	Exophiala oligosperma	327.4	0
