## 1.1.1
## assembly	: /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/genomes/CCFEE_6060.Exophiala.xenobiotica.sorted.fasta
## coverage	 bam0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/bam/CCFEE_6060.Exophiala.xenobiotica.remap.bam
## taxonomy	 tax0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/taxonomy/CCFEE_6060.Exophiala.xenobiotica.diamond.tab.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
scaffold_28	23602	0.5044	97	56.3658	Eukaryota	612.5	0	Ascomycota	612.5	0	Chaetothyriales	612.5	0	Herpotrichiellaceae	612.5	0	Phialophora	612.5	0	Phialophora americana	612.5	0
scaffold_29	22046	0.5082	0	65.7868	Eukaryota	424.5	0	Ascomycota	424.5	0	Chaetothyriales	424.5	0	Herpotrichiellaceae	424.5	0	Rhinocladiella	424.5	0	Rhinocladiella mackenziei	424.5	0
scaffold_30	21351	0.4969	0	66.9033	Eukaryota	819.7	0	Ascomycota	819.7	0	Chaetothyriales	819.7	0	Herpotrichiellaceae	819.7	0	Exophiala	819.7	0	Exophiala oligosperma	819.7	0
scaffold_31	18535	0.4966	0	56.3412	Eukaryota	750.4	0	Ascomycota	750.4	0	Chaetothyriales	750.4	0	Herpotrichiellaceae	750.4	0	Exophiala	750.4	0	Exophiala oligosperma	750.4	0
scaffold_32	18201	0.501	0	56.4198	Eukaryota	809.3	0	Ascomycota	809.3	0	Chaetothyriales	809.3	0	Herpotrichiellaceae	809.3	0	Exophiala	809.3	0	Exophiala oligosperma	809.3	0
scaffold_33	17989	0.4935	0	67.875	Eukaryota	479.2	0	Ascomycota	479.2	0	Chaetothyriales	479.2	0	Herpotrichiellaceae	479.2	0	Fonsecaea	479.2	0	Fonsecaea multimorphosa	479.2	0
scaffold_34	17462	0.499	0	56.3611	Eukaryota	1873.1	0	Ascomycota	1873.1	0	Chaetothyriales	1873.1	0	Herpotrichiellaceae	1873.1	0	Exophiala	1873.1	0	Exophiala oligosperma	1873.1	0
scaffold_35	16761	0.5112	0	55.49	Eukaryota	500.0	0	Ascomycota	500.0	0	Chaetothyriales	500.0	0	Herpotrichiellaceae	500.0	0	Exophiala	500.0	0	Exophiala oligosperma	500.0	0
scaffold_36	16684	0.4942	0	69.285	Eukaryota	341.2	0	Ascomycota	341.2	0	Chaetothyriales	341.2	0	Herpotrichiellaceae	341.2	0	Cladophialophora	341.2	0	Cladophialophora immunda	341.2	0
scaffold_37	15661	0.5083	0	78.1369	Eukaryota	350.5	0	Ascomycota	350.5	0	Chaetothyriales	350.5	0	Herpotrichiellaceae	350.5	0	Exophiala	350.5	0	Exophiala xenobiotica	350.5	0
scaffold_38	15547	0.5011	0	73.3012	Eukaryota	780.4	0	Ascomycota	780.4	0	Chaetothyriales	780.4	0	Herpotrichiellaceae	780.4	0	Exophiala	780.4	0	Exophiala oligosperma	780.4	0
scaffold_39	15389	0.4968	0	61.3527	Eukaryota	433.3	0	Ascomycota	433.3	0	Chaetothyriales	433.3	0	Herpotrichiellaceae	433.3	0	Phialophora	433.3	0	Phialophora americana	433.3	0
scaffold_40	15288	0.4865	0	56.9441	Eukaryota	334.0	0	Ascomycota	334.0	0	Chaetothyriales	334.0	0	Herpotrichiellaceae	334.0	0	Exophiala	334.0	0	Exophiala oligosperma	334.0	0
scaffold_41	15234	0.4986	0	58.5628	Eukaryota	262.7	0	Ascomycota	262.7	0	Chaetothyriales	262.7	0	Herpotrichiellaceae	262.7	0	Exophiala	262.7	0	Exophiala xenobiotica	262.7	0
scaffold_42	15151	0.4939	0	49.2675	Eukaryota	1148.3	0	Ascomycota	1148.3	0	Chaetothyriales	1148.3	0	Herpotrichiellaceae	1148.3	0	Exophiala	1148.3	0	Exophiala oligosperma	1148.3	0
scaffold_43	15112	0.5087	0	56.6452	Eukaryota	259.6	0	Ascomycota	259.6	0	Chaetothyriales	259.6	0	Herpotrichiellaceae	259.6	0	Exophiala	259.6	0	Exophiala oligosperma	259.6	0
scaffold_44	14753	0.5042	0	52.6998	Eukaryota	1387.8	0	Ascomycota	1387.8	0	Chaetothyriales	1387.8	0	Herpotrichiellaceae	1387.8	0	Exophiala	1387.8	0	Exophiala oligosperma	1387.8	0
scaffold_45	13853	0.5085	0	55.9937	Eukaryota	970.3	0	Ascomycota	970.3	0	Chaetothyriales	970.3	0	Herpotrichiellaceae	970.3	0	Exophiala	970.3	0	Exophiala oligosperma	970.3	0
scaffold_46	13759	0.4048	0	86.3673	Eukaryota	1167.5	0	Eukaryota-undef	1167.5	0	Eukaryota-undef	1167.5	0	Eukaryota-undef	1167.5	0	Eukaryota-undef	1167.5	0	fungal sp. No.11243	1167.5	0
scaffold_47	12308	0.5066	0	56.4584	Eukaryota	286.6	0	Ascomycota	286.6	0	Chaetothyriales	286.6	0	Herpotrichiellaceae	286.6	0	Cladophialophora	286.6	0	Cladophialophora immunda	286.6	0
scaffold_48	11971	0.4876	0	57.0962	Eukaryota	1046.2	0	Ascomycota	1046.2	0	Chaetothyriales	1046.2	0	Herpotrichiellaceae	1046.2	0	Exophiala	1046.2	0	Exophiala oligosperma	1046.2	0
scaffold_49	11965	0.4983	0	64.6412	Eukaryota	371.3	0	Ascomycota	371.3	0	Eurotiales	371.3	0	Aspergillaceae	371.3	0	Aspergillus	371.3	0	Aspergillus candidus	371.3	0
scaffold_50	11692	0.5047	0	54.946	Eukaryota	1047.3	0	Ascomycota	1047.3	0	Chaetothyriales	1047.3	0	Herpotrichiellaceae	1047.3	0	Exophiala	1047.3	0	Exophiala oligosperma	1047.3	0
scaffold_51	11399	0.5041	0	54.0572	Eukaryota	858.2	0	Ascomycota	858.2	0	Chaetothyriales	858.2	0	Herpotrichiellaceae	858.2	0	Rhinocladiella	858.2	0	Rhinocladiella mackenziei	858.2	0
scaffold_52	11340	0.5044	0	91.5598	Eukaryota	410.6	0	Ascomycota	410.6	0	Chaetothyriales	410.6	0	Herpotrichiellaceae	410.6	0	Exophiala	410.6	0	Exophiala xenobiotica	410.6	0
scaffold_53	10886	0.4994	0	53.1761	Eukaryota	399.4	0	Ascomycota	399.4	0	Chaetothyriales	399.4	0	Herpotrichiellaceae	399.4	0	Cladophialophora	399.4	0	Cladophialophora immunda	399.4	0
scaffold_54	10841	0.5094	0	73.0162	Eukaryota	605.5	0	Ascomycota	605.5	0	Chaetothyriales	605.5	0	Herpotrichiellaceae	605.5	0	Fonsecaea	605.5	0	Fonsecaea pedrosoi	605.5	0
scaffold_55	10752	0.516	0	51.5247	Eukaryota	1428.7	0	Ascomycota	1428.7	0	Chaetothyriales	1428.7	0	Herpotrichiellaceae	1428.7	0	Exophiala	1428.7	0	Exophiala oligosperma	1428.7	0
scaffold_56	10661	0.4995	0	66.6287	Eukaryota	404.1	0	Ascomycota	404.1	0	Chaetothyriales	404.1	0	Herpotrichiellaceae	404.1	0	Exophiala	404.1	0	Exophiala oligosperma	404.1	0
scaffold_57	10475	0.5157	0	51.3275	Eukaryota	373.20000000000005	0	Ascomycota	373.20000000000005	0	Chaetothyriales	373.20000000000005	0	Herpotrichiellaceae	373.20000000000005	0	Fonsecaea	373.20000000000005	0	Fonsecaea multimorphosa	373.20000000000005	0
scaffold_58	10408	0.5233	0	77.8973	Eukaryota	524.2	0	Ascomycota	524.2	0	Chaetothyriales	524.2	0	Herpotrichiellaceae	524.2	0	Cladophialophora	524.2	0	Cladophialophora immunda	524.2	0
scaffold_59	10202	0.4853	0	111.4552	Eukaryota	132.1	0	Ascomycota	132.1	0	Chaetothyriales	132.1	0	Herpotrichiellaceae	132.1	0	Rhinocladiella	132.1	0	Rhinocladiella mackenziei	132.1	0
scaffold_60	9743	0.479	0	56.0299	Eukaryota	460.29999999999995	0	Ascomycota	460.29999999999995	0	Chaetothyriales	460.29999999999995	0	Herpotrichiellaceae	460.29999999999995	0	Exophiala	460.29999999999995	0	Exophiala oligosperma	460.29999999999995	0
scaffold_61	9505	0.5356	0	55.5405	Eukaryota	1087.0	0	Ascomycota	1087.0	0	Chaetothyriales	1087.0	0	Herpotrichiellaceae	1087.0	0	Rhinocladiella	1087.0	0	Rhinocladiella mackenziei	1087.0	0
scaffold_62	9464	0.5067	0	58.2835	Eukaryota	1137.5	0	Ascomycota	1137.5	0	Chaetothyriales	1137.5	0	Herpotrichiellaceae	1137.5	0	Exophiala	1137.5	0	Exophiala oligosperma	1137.5	0
scaffold_63	9372	0.5401	0	53.5938	Eukaryota	2077.4	0	Ascomycota	2077.4	0	Ascomycota-undef	2077.4	0	Pseudeurotiaceae	2077.4	0	Pseudogymnoascus	2077.4	0	Pseudogymnoascus sp. VKM F-4520 (FW-2644)	2077.4	0
scaffold_64	9131	0.2494	0	5642.092	Eukaryota	751.5	0	Ascomycota	751.5	0	Chaetothyriales	751.5	0	Herpotrichiellaceae	751.5	0	Exophiala	751.5	0	Exophiala dermatitidis	751.5	0
scaffold_65	9078	0.4869	0	55.6928	Eukaryota	241.1	0	Ascomycota	241.1	0	Chaetothyriales	241.1	0	Herpotrichiellaceae	241.1	0	Exophiala	241.1	0	Exophiala spinifera	241.1	0
scaffold_66	8965	0.4792	0	53.4688	Eukaryota	1008.4	0	Ascomycota	1008.4	0	Chaetothyriales	1008.4	0	Herpotrichiellaceae	1008.4	0	Exophiala	1008.4	0	Exophiala oligosperma	1008.4	0
scaffold_67	8938	0.4895	0	55.19	Eukaryota	336.7	0	Ascomycota	336.7	0	Chaetothyriales	336.7	0	Cyphellophoraceae	336.7	0	Cyphellophora	336.7	0	Cyphellophora europaea	336.7	0
scaffold_68	8879	0.4984	0	50.6611	Eukaryota	320.79999999999995	0	Ascomycota	320.79999999999995	0	Chaetothyriales	320.79999999999995	0	Herpotrichiellaceae	320.79999999999995	0	Exophiala	320.79999999999995	0	Exophiala oligosperma	320.79999999999995	0
scaffold_69	8846	0.5047	0	78.4355	Eukaryota	287.7	0	Ascomycota	287.7	0	Chaetothyriales	287.7	0	Herpotrichiellaceae	287.7	0	Exophiala	287.7	0	Exophiala oligosperma	287.7	0
scaffold_70	8667	0.4934	0	69.9902	Eukaryota	380.6	0	Ascomycota	380.6	0	Eurotiales	380.6	0	Aspergillaceae	380.6	0	Aspergillus	380.6	0	Aspergillus clavatus	380.6	0
scaffold_71	8445	0.5012	0	55.1283	Eukaryota	976.9	0	Ascomycota	976.9	0	Chaetothyriales	976.9	0	Herpotrichiellaceae	976.9	0	Phialophora	976.9	0	Phialophora americana	976.9	0
scaffold_72	8103	0.4978	0	87.0705	Eukaryota	172.9	0	Ascomycota	172.9	0	Onygenales	172.9	0	Ajellomycetaceae	172.9	0	Polytolypa	172.9	0	Polytolypa hystricis	172.9	0
scaffold_73	7956	0.5123	0	61.0977	Eukaryota	627.9	0	Ascomycota	627.9	0	Chaetothyriales	627.9	0	Herpotrichiellaceae	627.9	0	Fonsecaea	627.9	0	Fonsecaea pedrosoi	627.9	0
scaffold_74	7764	0.4898	0	62.821	Eukaryota	167.5	0	Ascomycota	167.5	0	Chaetothyriales	167.5	0	Herpotrichiellaceae	167.5	0	Exophiala	167.5	0	Exophiala aquamarina	167.5	0
scaffold_75	7706	0.4879	0	54.5214	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_76	7627	0.5009	0	57.7195	Eukaryota	513.8	0	Ascomycota	513.8	0	Chaetothyriales	513.8	0	Herpotrichiellaceae	513.8	0	Exophiala	513.8	0	Exophiala oligosperma	513.8	0
scaffold_77	7516	0.5094	0	79.9108	Eukaryota	400.2	0	Ascomycota	400.2	0	Chaetothyriales	400.2	0	Herpotrichiellaceae	400.2	0	Exophiala	400.2	0	Exophiala oligosperma	400.2	0
scaffold_78	7506	0.4949	0	57.7314	Eukaryota	597.4000000000001	0	Ascomycota	597.4000000000001	0	Chaetothyriales	597.4000000000001	0	Herpotrichiellaceae	597.4000000000001	0	Fonsecaea	597.4000000000001	0	Fonsecaea multimorphosa	597.4000000000001	0
scaffold_79	7457	0.5253	0	51.4575	Eukaryota	762.3000000000001	0	Ascomycota	762.3000000000001	0	Chaetothyriales	762.3000000000001	0	Herpotrichiellaceae	762.3000000000001	0	Exophiala	762.3000000000001	0	Exophiala oligosperma	762.3000000000001	0
scaffold_80	7338	0.5003	0	80.8891	Eukaryota	618.2	0	Ascomycota	618.2	0	Chaetothyriales	618.2	0	Herpotrichiellaceae	618.2	0	Exophiala	618.2	0	Exophiala xenobiotica	618.2	0
scaffold_81	7265	0.5012	0	55.4583	Eukaryota	357.8	0	Ascomycota	357.8	0	Chaetothyriales	357.8	0	Herpotrichiellaceae	357.8	0	Exophiala	357.8	0	Exophiala oligosperma	357.8	0
scaffold_82	6863	0.5141	0	72.2477	Eukaryota	703.7	0	Ascomycota	703.7	0	Chaetothyriales	703.7	0	Herpotrichiellaceae	703.7	0	Cladophialophora	703.7	0	Cladophialophora psammophila	703.7	0
scaffold_83	6799	0.5085	0	50.7055	Eukaryota	678.3	0	Ascomycota	678.3	0	Chaetothyriales	678.3	0	Herpotrichiellaceae	678.3	0	Exophiala	678.3	0	Exophiala oligosperma	678.3	0
scaffold_84	6698	0.2867	0	4885.0086	Eukaryota	446.0	0	Ascomycota	446.0	0	Chaetothyriales	446.0	0	Herpotrichiellaceae	446.0	0	Exophiala	446.0	0	Exophiala dermatitidis	446.0	0
scaffold_85	6584	0.51	0	53.2264	Eukaryota	677.2	0	Ascomycota	677.2	0	Chaetothyriales	677.2	0	Herpotrichiellaceae	677.2	0	Capronia	677.2	0	Capronia epimyces	677.2	0
scaffold_86	6558	0.5043	0	50.8776	Eukaryota	450.7	0	Ascomycota	450.7	0	Chaetothyriales	450.7	0	Herpotrichiellaceae	450.7	0	Exophiala	450.7	0	Exophiala oligosperma	450.7	0
scaffold_87	6457	0.5032	0	58.5678	Eukaryota	1014.6	0	Ascomycota	1014.6	0	Chaetothyriales	1014.6	0	Herpotrichiellaceae	1014.6	0	Exophiala	1014.6	0	Exophiala oligosperma	1014.6	0
scaffold_88	6374	0.4983	0	55.8736	Eukaryota	396.0	0	Ascomycota	396.0	0	Chaetothyriales	396.0	0	Herpotrichiellaceae	396.0	0	Fonsecaea	396.0	0	Fonsecaea erecta	396.0	0
scaffold_89	6362	0.5009	0	54.2827	Eukaryota	386.0	0	Ascomycota	386.0	0	Chaetothyriales	386.0	0	Herpotrichiellaceae	386.0	0	Exophiala	386.0	0	Exophiala spinifera	386.0	0
scaffold_90	6252	0.5544	0	51.6416	Eukaryota	1728.6999999999998	0	Ascomycota	1728.6999999999998	0	Xylariales	1728.6999999999998	0	Xylariales-undef	1728.6999999999998	0	Monosporascus	1728.6999999999998	0	Monosporascus sp. MC13-8B	1728.6999999999998	0
scaffold_91	6174	0.5063	0	55.183	Eukaryota	582.0	0	Ascomycota	582.0	0	Botryosphaeriales	582.0	0	Botryosphaeriaceae	582.0	0	Macrophomina	582.0	0	Macrophomina phaseolina	582.0	0
scaffold_92	6159	0.5014	0	63.7866	Eukaryota	423.70000000000005	0	Ascomycota	423.70000000000005	0	Chaetothyriales	423.70000000000005	0	Herpotrichiellaceae	423.70000000000005	0	Exophiala	423.70000000000005	0	Exophiala oligosperma	423.70000000000005	0
scaffold_93	5864	0.5009	0	52.7069	Eukaryota	154.5	0	Ascomycota	154.5	0	Chaetothyriales	154.5	0	Herpotrichiellaceae	154.5	0	Exophiala	154.5	0	Exophiala oligosperma	154.5	0
scaffold_94	5835	0.4898	0	96.0221	Eukaryota	684.5	0	Ascomycota	684.5	0	Botryosphaeriales	684.5	0	Botryosphaeriaceae	684.5	0	Macrophomina	684.5	0	Macrophomina phaseolina	684.5	0
scaffold_95	5813	0.5058	0	52.241	Eukaryota	234.2	0	Ascomycota	234.2	0	Chaetothyriales	234.2	0	Herpotrichiellaceae	234.2	0	Exophiala	234.2	0	Exophiala oligosperma	234.2	0
scaffold_96	5797	0.38	0	62.4434	Eukaryota	208.0	0	Ascomycota	208.0	0	Eurotiales	208.0	0	Aspergillaceae	208.0	0	Aspergillus	208.0	0	Aspergillus tanneri	208.0	0
scaffold_97	5780	0.2879	0	4924.2496	Eukaryota	682.2	0	Ascomycota	682.2	0	Chaetothyriales	682.2	0	Herpotrichiellaceae	682.2	0	Exophiala	682.2	0	Exophiala dermatitidis	682.2	0
scaffold_98	5740	0.5111	0	54.9423	Eukaryota	636.7	0	Ascomycota	636.7	0	Chaetothyriales	636.7	0	Herpotrichiellaceae	636.7	0	Exophiala	636.7	0	Exophiala oligosperma	636.7	0
scaffold_99	5699	0.5278	0	51.9447	Eukaryota	647.1	0	Ascomycota	647.1	0	Chaetothyriales	647.1	0	Herpotrichiellaceae	647.1	0	Cladophialophora	647.1	0	Cladophialophora immunda	647.1	0
scaffold_100	5616	0.5137	0	50.5772	Eukaryota	444.1	0	Ascomycota	444.1	0	Chaetothyriales	444.1	0	Herpotrichiellaceae	444.1	0	Fonsecaea	444.1	0	Fonsecaea pedrosoi	444.1	0
scaffold_101	5541	0.5033	0	54.6973	Eukaryota	332.0	0	Ascomycota	332.0	0	Pleosporales	332.0	0	Pleosporaceae	332.0	0	Alternaria	332.0	0	Alternaria sp. MG1	332.0	0
scaffold_102	5415	0.5189	0	49.908	Eukaryota	318.9	0	Ascomycota	318.9	0	Eurotiales	318.9	0	Aspergillaceae	318.9	0	Penicillium	318.9	0	Penicillium nalgiovense	318.9	0
scaffold_103	5298	0.5004	0	59.8938	Eukaryota	1105.8999999999999	0	Ascomycota	1105.8999999999999	0	Chaetothyriales	1105.8999999999999	0	Herpotrichiellaceae	1105.8999999999999	0	Exophiala	1105.8999999999999	0	Exophiala sideris	1105.8999999999999	0
scaffold_104	5220	0.4994	0	54.7587	Eukaryota	270.4	0	Ascomycota	270.4	0	Chaetothyriales	270.4	0	Herpotrichiellaceae	270.4	0	Exophiala	270.4	0	Exophiala oligosperma	270.4	0
scaffold_105	5085	0.4812	0	49.1085	Eukaryota	174.9	0	Ascomycota	174.9	0	Chaetothyriales	174.9	0	Herpotrichiellaceae	174.9	0	Fonsecaea	174.9	0	Fonsecaea erecta	174.9	0
scaffold_106	4953	0.4854	0	58.4671	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_107	4680	0.505	195	106.6441	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_108	4618	0.5208	100	47.8732	Eukaryota	316.6	0	Ascomycota	316.6	0	Chaetothyriales	316.6	0	Herpotrichiellaceae	316.6	0	Exophiala	316.6	0	Exophiala oligosperma	316.6	0
scaffold_109	4534	0.4993	0	94.2185	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_110	4527	0.5034	0	79.3652	Eukaryota	463.0	0	Ascomycota	463.0	0	Chaetothyriales	463.0	0	Herpotrichiellaceae	463.0	0	Fonsecaea	463.0	0	Fonsecaea erecta	463.0	0
scaffold_111	4475	0.5032	0	78.2108	Eukaryota	1034.1999999999998	0	Ascomycota	1034.1999999999998	0	Chaetothyriales	1034.1999999999998	0	Herpotrichiellaceae	1034.1999999999998	0	Exophiala	1034.1999999999998	0	Exophiala oligosperma	1034.1999999999998	0
scaffold_112	4470	0.5013	0	60.5261	Eukaryota	296.6	0	Ascomycota	296.6	0	Chaetothyriales	296.6	0	Herpotrichiellaceae	296.6	0	Exophiala	296.6	0	Exophiala mesophila	296.6	0
scaffold_113	4457	0.5149	0	69.1438	Eukaryota	486.1	0	Ascomycota	486.1	0	Chaetothyriales	486.1	0	Herpotrichiellaceae	486.1	0	Fonsecaea	486.1	0	Fonsecaea multimorphosa	486.1	0
