## 1.1.1
## assembly	: /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/genomes/CCFEE_6221.Exophiala.xenobiotica.sorted.fasta
## coverage	 bam0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/bam/CCFEE_6221.Exophiala.xenobiotica.remap.bam
## taxonomy	 tax0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/taxonomy/CCFEE_6221.Exophiala.xenobiotica.diamond.tab.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
scaffold_31	14177	0.4909	0	96.9216	Eukaryota	214.9	0	Ascomycota	214.9	0	Chaetothyriales	214.9	0	Herpotrichiellaceae	214.9	0	Cladophialophora	214.9	0	Cladophialophora immunda	214.9	0
scaffold_32	13222	0.5194	0	95.2434	Eukaryota	1294.2	0	Ascomycota	1294.2	0	Chaetothyriales	1294.2	0	Herpotrichiellaceae	1294.2	0	Rhinocladiella	1294.2	0	Rhinocladiella mackenziei	1294.2	0
scaffold_33	13130	0.5114	0	93.25	Eukaryota	647.1	0	Ascomycota	647.1	0	Chaetothyriales	647.1	0	Herpotrichiellaceae	647.1	0	Cladophialophora	647.1	0	Cladophialophora immunda	647.1	0
scaffold_34	12504	0.5026	0	94.2828	Eukaryota	642.1	0	Ascomycota	642.1	0	Chaetothyriales	642.1	0	Herpotrichiellaceae	642.1	0	Exophiala	642.1	0	Exophiala oligosperma	642.1	0
scaffold_35	12351	0.5042	0	104.0076	Eukaryota	950.7	0	Ascomycota	950.7	0	Chaetothyriales	950.7	0	Herpotrichiellaceae	950.7	0	Exophiala	950.7	0	Exophiala oligosperma	950.7	0
scaffold_36	10787	0.5354	0	95.0342	Eukaryota	1728.6999999999998	0	Ascomycota	1728.6999999999998	0	Xylariales	1728.6999999999998	0	Xylariales-undef	1728.6999999999998	0	Monosporascus	1728.6999999999998	0	Monosporascus sp. MC13-8B	1728.6999999999998	0
scaffold_37	10459	0.4961	0	77.7632	Eukaryota	691.8	0	Ascomycota	691.8	0	Helotiales	691.8	0	Helotiales-undef	691.8	0	Cadophora	691.8	0	Cadophora sp. DSE1049	691.8	0
scaffold_38	10409	0.5065	0	90.7195	Eukaryota	999.6	0	Ascomycota	999.6	0	Chaetothyriales	999.6	0	Herpotrichiellaceae	999.6	0	Exophiala	999.6	0	Exophiala oligosperma	999.6	0
scaffold_39	10205	0.4916	0	91.1006	Eukaryota	484.5	0	Ascomycota	484.5	0	Chaetothyriales	484.5	0	Herpotrichiellaceae	484.5	0	Exophiala	484.5	0	Exophiala xenobiotica	484.5	0
scaffold_40	9905	0.4976	0	92.2807	Eukaryota	453.4	0	Ascomycota	453.4	0	Helotiales	453.4	0	Helotiales-undef	453.4	0	Cadophora	453.4	0	Cadophora sp. DSE1049	453.4	0
scaffold_41	8932	0.2941	0	843.8359	Eukaryota	682.2	0	Ascomycota	682.2	0	Chaetothyriales	682.2	0	Herpotrichiellaceae	682.2	0	Exophiala	682.2	0	Exophiala dermatitidis	682.2	0
scaffold_42	8589	0.5077	0	98.5401	Eukaryota	255.4	0	Ascomycota	255.4	0	Chaetothyriales	255.4	0	Herpotrichiellaceae	255.4	0	Fonsecaea	255.4	0	Fonsecaea multimorphosa	255.4	0
scaffold_43	8478	0.4915	0	94.037	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_44	8116	0.5091	0	87.5869	Eukaryota	672.5	0	Ascomycota	672.5	0	Chaetothyriales	672.5	0	Herpotrichiellaceae	672.5	0	Exophiala	672.5	0	Exophiala oligosperma	672.5	0
scaffold_45	7689	0.5051	0	88.3826	Eukaryota	157.5	0	Ascomycota	157.5	0	Botryosphaeriales	157.5	0	Botryosphaeriaceae	157.5	0	Macrophomina	157.5	0	Macrophomina phaseolina	157.5	0
scaffold_46	7580	0.4732	0	119.9108	Eukaryota	280.0	0	Ascomycota	280.0	0	Chaetothyriales	280.0	0	Herpotrichiellaceae	280.0	0	Exophiala	280.0	0	Exophiala oligosperma	280.0	0
scaffold_47	7542	0.4992	0	110.9211	Eukaryota	1014.6	0	Ascomycota	1014.6	0	Chaetothyriales	1014.6	0	Herpotrichiellaceae	1014.6	0	Exophiala	1014.6	0	Exophiala oligosperma	1014.6	0
scaffold_48	7309	0.4927	0	89.3177	Eukaryota	141.7	0	Ascomycota	141.7	0	Chaetothyriales	141.7	0	Herpotrichiellaceae	141.7	0	Exophiala	141.7	0	Exophiala xenobiotica	141.7	0
scaffold_49	7137	0.4861	0	91.3064	Eukaryota	234.6	0	Ascomycota	234.6	0	Chaetothyriales	234.6	0	Herpotrichiellaceae	234.6	0	Exophiala	234.6	0	Exophiala xenobiotica	234.6	0
scaffold_50	6806	0.511	0	89.4326	Eukaryota	677.2	0	Ascomycota	677.2	0	Chaetothyriales	677.2	0	Herpotrichiellaceae	677.2	0	Capronia	677.2	0	Capronia epimyces	677.2	0
scaffold_51	6775	0.5013	0	104.0603	Eukaryota	226.9	0	Ascomycota	226.9	0	Chaetothyriales	226.9	0	Herpotrichiellaceae	226.9	0	Cladophialophora	226.9	0	Cladophialophora immunda	226.9	0
scaffold_52	6464	0.4828	0	114.4038	Eukaryota	612.0	0	Ascomycota	612.0	0	Chaetothyriales	612.0	0	Herpotrichiellaceae	612.0	0	Exophiala	612.0	0	Exophiala oligosperma	612.0	0
scaffold_53	6247	0.5087	0	127.4333	Eukaryota	609.4	0	Ascomycota	609.4	0	Chaetothyriales	609.4	0	Herpotrichiellaceae	609.4	0	Exophiala	609.4	0	Exophiala oligosperma	609.4	0
scaffold_54	6222	0.4974	0	91.1311	Eukaryota	214.2	0	Ascomycota	214.2	0	Chaetothyriales	214.2	0	Herpotrichiellaceae	214.2	0	Exophiala	214.2	0	Exophiala xenobiotica	214.2	0
scaffold_55	6008	0.4953	0	87.8566	Eukaryota	420.6	0	Ascomycota	420.6	0	Chaetothyriales	420.6	0	Herpotrichiellaceae	420.6	0	Exophiala	420.6	0	Exophiala oligosperma	420.6	0
scaffold_56	5652	0.4973	0	96.106	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_57	5504	0.5107	0	102.8333	Eukaryota	501.9	0	Ascomycota	501.9	0	Chaetothyriales	501.9	0	Herpotrichiellaceae	501.9	0	Exophiala	501.9	0	Exophiala oligosperma	501.9	0
scaffold_58	5263	0.517	0	96.2658	Eukaryota	318.9	0	Ascomycota	318.9	0	Eurotiales	318.9	0	Aspergillaceae	318.9	0	Penicillium	318.9	0	Penicillium nalgiovense	318.9	0
scaffold_59	5235	0.5087	0	82.1491	Eukaryota	616.7	0	Ascomycota	616.7	0	Chaetothyriales	616.7	0	Herpotrichiellaceae	616.7	0	Phialophora	616.7	0	Phialophora americana	616.7	0
scaffold_60	4909	0.5076	0	147.8736	Eukaryota	225.3	0	Ascomycota	225.3	0	Chaetothyriales	225.3	0	Herpotrichiellaceae	225.3	0	Cladophialophora	225.3	0	Cladophialophora immunda	225.3	0
scaffold_61	4596	0.5028	0	64.8188	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_62	4551	0.4869	0	92.922	Eukaryota	146.7	0	Ascomycota	146.7	0	Chaetothyriales	146.7	0	Herpotrichiellaceae	146.7	0	Exophiala	146.7	0	Exophiala oligosperma	146.7	0
scaffold_63	4387	0.5168	0	118.2872	Eukaryota	683.3000000000001	0	Ascomycota	683.3000000000001	0	Chaetothyriales	683.3000000000001	0	Herpotrichiellaceae	683.3000000000001	0	Exophiala	683.3000000000001	0	Exophiala xenobiotica	683.3000000000001	0
scaffold_64	4263	0.4806	0	153.8229	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_65	4035	0.5038	0	143.3868	Eukaryota	229.2	0	Ascomycota	229.2	0	Chaetothyriales	229.2	0	Herpotrichiellaceae	229.2	0	Exophiala	229.2	0	Exophiala oligosperma	229.2	0
scaffold_66	3981	0.5081	98	168.7258	Eukaryota	338.1	0	Ascomycota	338.1	0	Chaetothyriales	338.1	0	Herpotrichiellaceae	338.1	0	Exophiala	338.1	0	Exophiala xenobiotica	338.1	0
scaffold_67	3877	0.5411	0	198.7726	Eukaryota	806.5999999999999	0	Ascomycota	806.5999999999999	0	Chaetothyriales	806.5999999999999	0	Herpotrichiellaceae	806.5999999999999	0	Fonsecaea	806.5999999999999	0	Fonsecaea erecta	806.5999999999999	0
scaffold_68	3749	0.4985	0	95.2154	Eukaryota	371.3	0	Ascomycota	371.3	0	Chaetothyriales	371.3	0	Herpotrichiellaceae	371.3	0	Exophiala	371.3	0	Exophiala xenobiotica	371.3	0
scaffold_69	3719	0.5128	0	187.722	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_70	3604	0.5008	0	188.0337	Eukaryota	244.6	0	Ascomycota	244.6	0	Chaetothyriales	244.6	0	Herpotrichiellaceae	244.6	0	Exophiala	244.6	0	Exophiala xenobiotica	244.6	0
scaffold_71	3502	0.2473	0	813.6953	Eukaryota	902.1	0	Ascomycota	902.1	0	Chaetothyriales	902.1	0	Herpotrichiellaceae	902.1	0	Exophiala	902.1	0	Exophiala dermatitidis	902.1	0
scaffold_72	3446	0.5354	0	92.7282	Eukaryota	199.9	0	Ascomycota	199.9	0	Chaetothyriales	199.9	0	Herpotrichiellaceae	199.9	0	Capronia	199.9	0	Capronia epimyces	199.9	0
scaffold_73	3343	0.4705	0	131.222	Eukaryota	567.4	0	Ascomycota	567.4	0	Chaetothyriales	567.4	0	Herpotrichiellaceae	567.4	0	Exophiala	567.4	0	Exophiala oligosperma	567.4	0
scaffold_74	3265	0.4962	0	80.7216	Eukaryota	137.5	0	Ascomycota	137.5	0	Chaetothyriales	137.5	0	Herpotrichiellaceae	137.5	0	Rhinocladiella	137.5	0	Rhinocladiella mackenziei	137.5	0
scaffold_75	3234	0.5139	0	50.7594	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_76	3122	0.4862	0	83.7166	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_77	3091	0.2468	0	788.1981	Eukaryota	444.5	0	Ascomycota	444.5	0	Chaetothyriales	444.5	0	Herpotrichiellaceae	444.5	0	Exophiala	444.5	0	Exophiala dermatitidis	444.5	0
scaffold_78	3053	0.51	0	153.1667	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_79	3012	0.4887	0	91.6756	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_80	2933	0.5026	0	97.9825	Eukaryota	636.3	0	Ascomycota	636.3	0	Eurotiales	636.3	0	Aspergillaceae	636.3	0	Penicillium	636.3	0	Penicillium subrubescens	636.3	0
scaffold_81	2908	0.5014	0	154.3698	Eukaryota	362.1	0	Ascomycota	362.1	0	Chaetothyriales	362.1	0	Herpotrichiellaceae	362.1	0	Exophiala	362.1	0	Exophiala oligosperma	362.1	0
scaffold_82	2845	0.4882	0	66.4344	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_83	2825	0.5097	0	87.1883	Eukaryota	369.4	0	Ascomycota	369.4	0	Chaetothyriales	369.4	0	Herpotrichiellaceae	369.4	0	Exophiala	369.4	0	Exophiala oligosperma	369.4	0
scaffold_84	2802	0.4532	0	116.9097	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_85	2698	0.238	0	890.6569	Eukaryota	444.5	0	Ascomycota	444.5	0	Chaetothyriales	444.5	0	Herpotrichiellaceae	444.5	0	Exophiala	444.5	0	Exophiala dermatitidis	444.5	0
scaffold_86	2696	0.4866	0	82.3055	Eukaryota	129.0	0	Ascomycota	129.0	0	Chaetothyriales	129.0	0	Herpotrichiellaceae	129.0	0	Exophiala	129.0	0	Exophiala oligosperma	129.0	0
scaffold_87	2694	0.5022	0	99.567	Eukaryota	386.3	0	Ascomycota	386.3	0	Chaetothyriales	386.3	0	Herpotrichiellaceae	386.3	0	Exophiala	386.3	0	Exophiala oligosperma	386.3	0
scaffold_88	2664	0.5323	0	134.9826	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_89	2582	0.5019	0	162.1979	Eukaryota	374.4	0	Ascomycota	374.4	0	Chaetothyriales	374.4	0	Herpotrichiellaceae	374.4	0	Exophiala	374.4	0	Exophiala oligosperma	374.4	0
scaffold_90	2537	0.4706	0	160.0046	Eukaryota	199.9	0	Ascomycota	199.9	0	Chaetothyriales	199.9	0	Herpotrichiellaceae	199.9	0	Exophiala	199.9	0	Exophiala oligosperma	199.9	0
scaffold_91	2504	0.5144	0	149.4454	Eukaryota	136.7	0	Ascomycota	136.7	0	Chaetothyriales	136.7	0	Herpotrichiellaceae	136.7	0	Exophiala	136.7	0	Exophiala xenobiotica	136.7	0
scaffold_92	2489	0.5102	0	89.5029	Eukaryota	127.9	0	Ascomycota	127.9	0	Chaetothyriales	127.9	0	Herpotrichiellaceae	127.9	0	Exophiala	127.9	0	Exophiala xenobiotica	127.9	0
scaffold_93	2423	0.4887	0	144.3664	Eukaryota	801.1999999999999	0	Ascomycota	801.1999999999999	0	Chaetothyriales	801.1999999999999	0	Herpotrichiellaceae	801.1999999999999	0	Exophiala	801.1999999999999	0	Exophiala oligosperma	801.1999999999999	0
scaffold_94	2363	0.5049	0	178.5912	Eukaryota	512.3	0	Ascomycota	512.3	0	Chaetothyriales	512.3	0	Herpotrichiellaceae	512.3	0	Exophiala	512.3	0	Exophiala oligosperma	512.3	0
scaffold_95	2335	0.5032	0	148.6804	Eukaryota	135.6	0	Ascomycota	135.6	0	Chaetothyriales	135.6	0	Herpotrichiellaceae	135.6	0	Phialophora	135.6	0	Phialophora americana	135.6	0
scaffold_96	2257	0.4767	0	159.0647	Eukaryota	160.6	0	Ascomycota	160.6	0	Chaetothyriales	160.6	0	Herpotrichiellaceae	160.6	0	Fonsecaea	160.6	0	Fonsecaea multimorphosa	160.6	0
scaffold_97	2233	0.4913	0	164.8984	Eukaryota	515.8	0	Ascomycota	515.8	0	Chaetothyriales	515.8	0	Herpotrichiellaceae	515.8	0	Cladophialophora	515.8	0	Cladophialophora psammophila	515.8	0
scaffold_98	2069	0.4848	0	172.741	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_99	2053	0.4861	0	82.5935	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_100	2049	0.4773	0	70.4129	Eukaryota	332.0	0	Ascomycota	332.0	0	Chaetothyriales	332.0	0	Herpotrichiellaceae	332.0	0	Exophiala	332.0	0	Exophiala oligosperma	332.0	0
scaffold_101	2009	0.4769	0	155.1259	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_102	1971	0.5134	0	173.9135	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_103	1940	0.4943	0	141.1279	Eukaryota	234.2	0	Ascomycota	234.2	0	Chaetothyriales	234.2	0	Herpotrichiellaceae	234.2	0	Exophiala	234.2	0	Exophiala oligosperma	234.2	0
scaffold_104	1893	0.5288	0	91.2733	Eukaryota	1122.5	0	Ascomycota	1122.5	0	Chaetothyriales	1122.5	0	Herpotrichiellaceae	1122.5	0	Exophiala	1122.5	0	Exophiala oligosperma	1122.5	0
scaffold_105	1887	0.4833	0	178.944	Eukaryota	242.7	0	Ascomycota	242.7	0	Chaetothyriales	242.7	0	Herpotrichiellaceae	242.7	0	Exophiala	242.7	0	Exophiala xenobiotica	242.7	0
scaffold_106	1886	0.5011	0	171.8308	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_107	1865	0.4992	0	259.8254	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_108	1817	0.5355	0	195.0894	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_109	1784	0.5	0	78.7418	Eukaryota	513.8	0	Ascomycota	513.8	0	Chaetothyriales	513.8	0	Herpotrichiellaceae	513.8	0	Exophiala	513.8	0	Exophiala oligosperma	513.8	0
scaffold_110	1686	0.497	0	164.2099	Eukaryota	150.6	0	Ascomycota	150.6	0	Chaetothyriales	150.6	0	Herpotrichiellaceae	150.6	0	Exophiala	150.6	0	Exophiala oligosperma	150.6	0
scaffold_111	1646	0.2211	0	865.7793	Eukaryota	238.4	0	Ascomycota	238.4	0	Chaetothyriales	238.4	0	Herpotrichiellaceae	238.4	0	Exophiala	238.4	0	Exophiala dermatitidis	238.4	0
scaffold_112	1642	0.5024	0	169.1443	Eukaryota	171.4	0	Ascomycota	171.4	0	Chaetothyriales	171.4	0	Herpotrichiellaceae	171.4	0	Exophiala	171.4	0	Exophiala spinifera	171.4	0
scaffold_113	1581	0.5009	0	140.3514	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_114	1563	0.4939	0	81.1779	Eukaryota	342.4	0	Ascomycota	342.4	0	Chaetothyriales	342.4	0	Herpotrichiellaceae	342.4	0	Exophiala	342.4	0	Exophiala xenobiotica	342.4	0
scaffold_115	1559	0.4708	0	114.2969	Eukaryota	268.5	0	Ascomycota	268.5	0	Chaetothyriales	268.5	0	Herpotrichiellaceae	268.5	0	Exophiala	268.5	0	Exophiala oligosperma	268.5	0
scaffold_116	1530	0.4993	0	87.1325	Eukaryota	170.6	0	Ascomycota	170.6	0	Chaetothyriales	170.6	0	Herpotrichiellaceae	170.6	0	Fonsecaea	170.6	0	Fonsecaea multimorphosa	170.6	0
scaffold_117	1504	0.492	0	81.8354	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_118	1503	0.3194	0	817.2451	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
scaffold_119	1426	0.4979	0	243.7638	Eukaryota	289.7	0	Ascomycota	289.7	0	Chaetothyriales	289.7	0	Herpotrichiellaceae	289.7	0	Exophiala	289.7	0	Exophiala xenobiotica	289.7	0
